RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,RejectionTime,Answer.words4,ApprovalTime,Description,Last30DaysApprovalRate,AutoApprovalTime,Input.sentence4,Input.sentence5,Input.sentence1,Input.sentence2,Input.sentence3,AssignmentStatus,Answer.words5,NumberOfSimilarHITs,AssignmentId,WorkTimeInSeconds,Input.docid1,HITTypeId,Input.docid3,Input.docid2,Input.docid5,Expiration,Reward,Approve,LifetimeInSeconds,Input.sentenceid2,Input.sentenceid5,Input.sentenceid4,Input.sentenceid3,AutoApprovalDelayInSeconds,MaxAssignments,Answer.score3,Answer.score2,Answer.score1,Answer.score5,Answer.score4,SubmitTime,Input.sentenceid1,Keywords,Answer.words1,Answer.words2,Answer.words3,Last7DaysApprovalRate,LifetimeApprovalRate,Input.docid4
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AIVQSHGGORJ3K,Missed a lot of vague terms,Sat Apr 22 20:24:14 PDT 2017,432000,Sun Apr 23 20:56:13 PDT 2017,372AGES0I4QUZKDCTA851VD81N1XRK,,Tue Apr 25 16:39:47 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 20:57:21 PDT 2017,"We would also never ask you for your passwords , credit card , phone , etc .","Destructoid.com does , like other Internet advertisers , collect certain information which can not personally identify you .",You can read their return policy here :,Subscriptions can be canceled at anytime and you can manage your subscription from the user profile page .,"Simply put -- We would never sell your email address , nor share it with with anyone , or ever spam you -- ever , end of story .",Rejected,{},,3VE8AYVF8NIA4D5PK91LSREGN6FF8L,68,399,370L63GT3D60H5L6G0NFZL7USOZ18V,406,399,406,Mon May 08 20:54:19 PDT 2017,$0.05,,,41604,42471,42460,42458,604800,9,1,1,1,1,1,Sun Apr 23 20:57:21 PDT 2017,41598,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),0% (0/25),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3FV84641UHZL9,Not vague terms,Sat Apr 22 20:24:15 PDT 2017,432000,Mon Apr 24 10:28:53 PDT 2017,3XJOUITW8UCN62PSBLI872IXS5BTQW,,Tue Apr 25 16:39:34 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon May 01 10:29:03 PDT 2017,"These companies may use information ( not including your name , address , email address or telephone number ) about your visits to this and other Web sites in order to provide advertisements on our Web Site , other web sites and other forms of media about goods and services of interest to you .","( i ) Entities that are not affiliated with Associate , such as Gaikai ( collectively , Providers ) may provide certain products and/or services ( e.g. , the Gaikai Service ) on behalf of Associate ; and","( Specifically : Cookies ! ) This category of information is generally referred to as non-personally-identifiable information includes information like the server or internet service provider you use , type of browser used .","There are some cases where you , the Internet user , may voluntarily provide personal information in response to a particular ad ( a survey or purchase order form ) .",In such cases the third party advertising with Destructoid.com may collect this information on behalf of an advertiser .,Rejected,{},,3ERET4BTVNULY4GDQCYW801WF9G9KA,10,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:32 PDT 2017,$0.05,,,42473,42483,42479,42474,604800,8,1,1,1,1,1,Mon Apr 24 10:29:03 PDT 2017,42472,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),0% (0/2),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1SRZS6KSA5887,,Sat Apr 22 20:24:15 PDT 2017,432000,Tue Apr 25 23:48:38 PDT 2017,3XJOUITW8UCN62PSBLI872IXS5BTQW,,,"information, other, media",Mon May 01 20:54:22 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue May 02 23:50:57 PDT 2017,"These companies may use information ( not including your name , address , email address or telephone number ) about your visits to this and other Web sites in order to provide advertisements on our Web Site , other web sites and other forms of media about goods and services of interest to you .","( i ) Entities that are not affiliated with Associate , such as Gaikai ( collectively , Providers ) may provide certain products and/or services ( e.g. , the Gaikai Service ) on behalf of Associate ; and","( Specifically : Cookies ! ) This category of information is generally referred to as non-personally-identifiable information includes information like the server or internet service provider you use , type of browser used .","There are some cases where you , the Internet user , may voluntarily provide personal information in response to a particular ad ( a survey or purchase order form ) .",In such cases the third party advertising with Destructoid.com may collect this information on behalf of an advertiser .,Approved,affiliate,,3GS6S824SRIXI6EOG004ECQB7AYNWL,139,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:32 PDT 2017,$0.05,,,42473,42483,42479,42474,604800,8,4,4,3,3,3,Tue Apr 25 23:50:57 PDT 2017,42472,"vague, ambiguous, privacy policy","information, generally,","response, some","collect, behalf",0% (0/0),100% (160/160),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Sat Apr 22 20:24:15 PDT 2017,432000,Wed Apr 26 11:38:01 PDT 2017,3XJOUITW8UCN62PSBLI872IXS5BTQW,,,"may, information, other",Mon May 01 20:54:29 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Wed May 03 11:40:22 PDT 2017,"These companies may use information ( not including your name , address , email address or telephone number ) about your visits to this and other Web sites in order to provide advertisements on our Web Site , other web sites and other forms of media about goods and services of interest to you .","( i ) Entities that are not affiliated with Associate , such as Gaikai ( collectively , Providers ) may provide certain products and/or services ( e.g. , the Gaikai Service ) on behalf of Associate ; and","( Specifically : Cookies ! ) This category of information is generally referred to as non-personally-identifiable information includes information like the server or internet service provider you use , type of browser used .","There are some cases where you , the Internet user , may voluntarily provide personal information in response to a particular ad ( a survey or purchase order form ) .",In such cases the third party advertising with Destructoid.com may collect this information on behalf of an advertiser .,Approved,"entities, may, certain",,3IRIK4HM3B5GXN2R0SEM07XMK5W6CS,141,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:32 PDT 2017,$0.05,,,42473,42483,42479,42474,604800,8,5,3,2,5,5,Wed Apr 26 11:40:22 PDT 2017,42472,"vague, ambiguous, privacy policy",generally,"some, personal information","third party, may, information",100% (4/4),100% (786/786),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AJFJPWL6Z951I,Not vague terms,Sat Apr 22 20:24:15 PDT 2017,432000,Mon Apr 24 01:56:36 PDT 2017,3XJOUITW8UCN62PSBLI872IXS5BTQW,,Tue Apr 25 16:39:48 PDT 2017,"information (,provide advertisements,media",,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon May 01 01:58:20 PDT 2017,"These companies may use information ( not including your name , address , email address or telephone number ) about your visits to this and other Web sites in order to provide advertisements on our Web Site , other web sites and other forms of media about goods and services of interest to you .","( i ) Entities that are not affiliated with Associate , such as Gaikai ( collectively , Providers ) may provide certain products and/or services ( e.g. , the Gaikai Service ) on behalf of Associate ; and","( Specifically : Cookies ! ) This category of information is generally referred to as non-personally-identifiable information includes information like the server or internet service provider you use , type of browser used .","There are some cases where you , the Internet user , may voluntarily provide personal information in response to a particular ad ( a survey or purchase order form ) .",In such cases the third party advertising with Destructoid.com may collect this information on behalf of an advertiser .,Rejected,affiliated products,,3NG53N1RLW4MVQUJYCXQ4LSKPCD8PS,104,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:32 PDT 2017,$0.05,,,42473,42483,42479,42474,604800,8,2,2,2,2,2,Mon Apr 24 01:58:20 PDT 2017,42472,"vague, ambiguous, privacy policy","non-personally-identifiable,internet service","voluntarily , personal information","party advertising,information",0% (0/0),0% (0/6),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2IZA8RW4BDQDV,,Sat Apr 22 20:24:15 PDT 2017,432000,Sun Apr 23 10:00:46 PDT 2017,3XJOUITW8UCN62PSBLI872IXS5BTQW,,,"may, information",Tue Apr 25 16:39:29 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 10:02:55 PDT 2017,"These companies may use information ( not including your name , address , email address or telephone number ) about your visits to this and other Web sites in order to provide advertisements on our Web Site , other web sites and other forms of media about goods and services of interest to you .","( i ) Entities that are not affiliated with Associate , such as Gaikai ( collectively , Providers ) may provide certain products and/or services ( e.g. , the Gaikai Service ) on behalf of Associate ; and","( Specifically : Cookies ! ) This category of information is generally referred to as non-personally-identifiable information includes information like the server or internet service provider you use , type of browser used .","There are some cases where you , the Internet user , may voluntarily provide personal information in response to a particular ad ( a survey or purchase order form ) .",In such cases the third party advertising with Destructoid.com may collect this information on behalf of an advertiser .,Approved,"may, certain",,3NVC2EB65RKU37GEDIYDQVDLDUNY3H,129,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:32 PDT 2017,$0.05,,,42473,42483,42479,42474,604800,8,4,4,5,3,4,Sun Apr 23 10:02:55 PDT 2017,42472,"vague, ambiguous, privacy policy","generally, Non-personally-identifiable","some, may , personal, information",may,0% (0/0),100% (2/2),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3QJWVR7M9XA1P,,Sat Apr 22 20:24:15 PDT 2017,432000,Wed Apr 26 13:22:05 PDT 2017,3XJOUITW8UCN62PSBLI872IXS5BTQW,,,information,Mon May 01 20:54:35 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed May 03 13:23:16 PDT 2017,"These companies may use information ( not including your name , address , email address or telephone number ) about your visits to this and other Web sites in order to provide advertisements on our Web Site , other web sites and other forms of media about goods and services of interest to you .","( i ) Entities that are not affiliated with Associate , such as Gaikai ( collectively , Providers ) may provide certain products and/or services ( e.g. , the Gaikai Service ) on behalf of Associate ; and","( Specifically : Cookies ! ) This category of information is generally referred to as non-personally-identifiable information includes information like the server or internet service provider you use , type of browser used .","There are some cases where you , the Internet user , may voluntarily provide personal information in response to a particular ad ( a survey or purchase order form ) .",In such cases the third party advertising with Destructoid.com may collect this information on behalf of an advertiser .,Approved,certain products,,3OS4RQUCRA0T6B3WNLLVJT4HVJ6FB4,71,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:32 PDT 2017,$0.05,,,42473,42483,42479,42474,604800,8,2,2,3,2,2,Wed Apr 26 13:23:16 PDT 2017,42472,"vague, ambiguous, privacy policy",generally,particular ad,this information,0% (0/0),96% (65/68),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2SALTWMXGARWM,Many of the terms you entered are not vague,Sat Apr 22 20:24:15 PDT 2017,432000,Sun Apr 23 21:32:39 PDT 2017,3XJOUITW8UCN62PSBLI872IXS5BTQW,,Tue Apr 25 16:39:31 PDT 2017,"other web sites, other forms of media",,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 21:34:34 PDT 2017,"These companies may use information ( not including your name , address , email address or telephone number ) about your visits to this and other Web sites in order to provide advertisements on our Web Site , other web sites and other forms of media about goods and services of interest to you .","( i ) Entities that are not affiliated with Associate , such as Gaikai ( collectively , Providers ) may provide certain products and/or services ( e.g. , the Gaikai Service ) on behalf of Associate ; and","( Specifically : Cookies ! ) This category of information is generally referred to as non-personally-identifiable information includes information like the server or internet service provider you use , type of browser used .","There are some cases where you , the Internet user , may voluntarily provide personal information in response to a particular ad ( a survey or purchase order form ) .",In such cases the third party advertising with Destructoid.com may collect this information on behalf of an advertiser .,Rejected,"associate, gaikai",,3PXX5PX6LYJYAKMOC5Z35STQYWOBA4,115,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:32 PDT 2017,$0.05,,,42473,42483,42479,42474,604800,8,1,1,2,3,2,Sun Apr 23 21:34:34 PDT 2017,42472,"vague, ambiguous, privacy policy",cookies,{},{},0% (0/0),17% (1/6),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A6RNTY6HHP16P,,Sat Apr 22 20:24:15 PDT 2017,432000,Sun Apr 23 14:43:01 PDT 2017,3XJOUITW8UCN62PSBLI872IXS5BTQW,,,"may, information, other forms of media",Tue Apr 25 16:39:42 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 14:46:09 PDT 2017,"These companies may use information ( not including your name , address , email address or telephone number ) about your visits to this and other Web sites in order to provide advertisements on our Web Site , other web sites and other forms of media about goods and services of interest to you .","( i ) Entities that are not affiliated with Associate , such as Gaikai ( collectively , Providers ) may provide certain products and/or services ( e.g. , the Gaikai Service ) on behalf of Associate ; and","( Specifically : Cookies ! ) This category of information is generally referred to as non-personally-identifiable information includes information like the server or internet service provider you use , type of browser used .","There are some cases where you , the Internet user , may voluntarily provide personal information in response to a particular ad ( a survey or purchase order form ) .",In such cases the third party advertising with Destructoid.com may collect this information on behalf of an advertiser .,Approved,certain,,3SPJ033422O5OLI3G3Q062UA9RMJYR,188,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:32 PDT 2017,$0.05,,,42473,42483,42479,42474,604800,8,2,3,3,4,2,Sun Apr 23 14:46:09 PDT 2017,42472,"vague, ambiguous, privacy policy",generally,personal information,"such, may, information",0% (0/0),100% (1/1),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ASKZJKQWAPPQX,,Sat Apr 22 20:24:15 PDT 2017,432000,Thu Apr 27 12:50:25 PDT 2017,37Y5RYYI0PQ60ZDP8Z8AR5I4NPKXS8,,,sometimes online greetings,Mon May 01 20:54:44 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Thu May 04 12:51:59 PDT 2017,"Remember that third parties are sometimes able to illegally intercept your unencrypted messages , including online greetings .","Anytime you visit a chat room or post a message to an on-line bulletin board , your e-mail address can be accessed by advertisers looking to compile lists for unsolicited commercial e-mail ( also known as spam ) .","( ii ) Associate may disclose and/or share with Gaikai ( as a Provider ) certain data and other information regarding visitors ' usage of the Associate Site ( collective , Usage Data ) , and/or regarding the individuals who access and use the Gaikai Service and the Licensed Content by means of the Associate Sites , and may allow Gaikai ( as a Provider ) to collect and use certain Usage Data and other information regarding such individuals , their respective computer system configurations and performance characteristics , and their use of the Gaikai Service and the Licensed Content .","Such information may include information that is not personally identifiable ( e.g. , computer CPU , graphics card , stability of Internet connectivity , latency , etc . ) , and may also include personally identifiable information regarding such individuals ( e.g. , email addresses , etc . )","and/or information that some jurisdictions consider to be personally identifiable information , such as an IP address .",Approved,{},,33C7UALJVMJJEYBHDAM03PAMM5E81D,94,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:38 PDT 2017,$0.05,,,42485,42493,42492,42486,604800,7,4,3,4,2,4,Thu Apr 27 12:51:59 PDT 2017,42484,"vague, ambiguous, privacy policy",certain  and other information,personally identifiable,some identifiable information,0% (0/0),100% (3/3),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3SMZZXIZ6HFFS,"Your vague terms are very good, but you missed a lot of them. Most of the sentences have vague terms like ""may"", but you only entered them sometimes.",Sat Apr 22 20:24:15 PDT 2017,432000,Mon Apr 24 11:27:34 PDT 2017,37Y5RYYI0PQ60ZDP8Z8AR5I4NPKXS8,,Tue Apr 25 16:39:38 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon May 01 11:28:25 PDT 2017,"Remember that third parties are sometimes able to illegally intercept your unencrypted messages , including online greetings .","Anytime you visit a chat room or post a message to an on-line bulletin board , your e-mail address can be accessed by advertisers looking to compile lists for unsolicited commercial e-mail ( also known as spam ) .","( ii ) Associate may disclose and/or share with Gaikai ( as a Provider ) certain data and other information regarding visitors ' usage of the Associate Site ( collective , Usage Data ) , and/or regarding the individuals who access and use the Gaikai Service and the Licensed Content by means of the Associate Sites , and may allow Gaikai ( as a Provider ) to collect and use certain Usage Data and other information regarding such individuals , their respective computer system configurations and performance characteristics , and their use of the Gaikai Service and the Licensed Content .","Such information may include information that is not personally identifiable ( e.g. , computer CPU , graphics card , stability of Internet connectivity , latency , etc . ) , and may also include personally identifiable information regarding such individuals ( e.g. , email addresses , etc . )","and/or information that some jurisdictions consider to be personally identifiable information , such as an IP address .",Rejected,{},,3I33IC7ZWGN4M7MSTC6S4ZQM4RG2A0,51,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:38 PDT 2017,$0.05,,,42485,42493,42492,42486,604800,7,1,1,1,1,1,Mon Apr 24 11:28:25 PDT 2017,42484,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),0% (0/47),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AF41GZKAUSN7H,,Sat Apr 22 20:24:15 PDT 2017,432000,Tue Apr 25 19:17:43 PDT 2017,37Y5RYYI0PQ60ZDP8Z8AR5I4NPKXS8,,,Online greetings,Mon May 01 20:54:37 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue May 02 19:22:08 PDT 2017,"Remember that third parties are sometimes able to illegally intercept your unencrypted messages , including online greetings .","Anytime you visit a chat room or post a message to an on-line bulletin board , your e-mail address can be accessed by advertisers looking to compile lists for unsolicited commercial e-mail ( also known as spam ) .","( ii ) Associate may disclose and/or share with Gaikai ( as a Provider ) certain data and other information regarding visitors ' usage of the Associate Site ( collective , Usage Data ) , and/or regarding the individuals who access and use the Gaikai Service and the Licensed Content by means of the Associate Sites , and may allow Gaikai ( as a Provider ) to collect and use certain Usage Data and other information regarding such individuals , their respective computer system configurations and performance characteristics , and their use of the Gaikai Service and the Licensed Content .","Such information may include information that is not personally identifiable ( e.g. , computer CPU , graphics card , stability of Internet connectivity , latency , etc . ) , and may also include personally identifiable information regarding such individuals ( e.g. , email addresses , etc . )","and/or information that some jurisdictions consider to be personally identifiable information , such as an IP address .",Approved,Accessed,,3IKZ72A5B51V7KSTQBQ4AO4BC6SNF5,265,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:38 PDT 2017,$0.05,,,42485,42493,42492,42486,604800,7,1,3,5,2,3,Tue Apr 25 19:22:08 PDT 2017,42484,"vague, ambiguous, privacy policy","Disclose, individuals, use","Latency, information",{},0% (0/0),58% (14/24),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Sat Apr 22 20:24:15 PDT 2017,432000,Mon Apr 24 14:30:12 PDT 2017,37Y5RYYI0PQ60ZDP8Z8AR5I4NPKXS8,,,"third parties, sometimes",Tue Apr 25 16:39:23 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Mon May 01 14:34:18 PDT 2017,"Remember that third parties are sometimes able to illegally intercept your unencrypted messages , including online greetings .","Anytime you visit a chat room or post a message to an on-line bulletin board , your e-mail address can be accessed by advertisers looking to compile lists for unsolicited commercial e-mail ( also known as spam ) .","( ii ) Associate may disclose and/or share with Gaikai ( as a Provider ) certain data and other information regarding visitors ' usage of the Associate Site ( collective , Usage Data ) , and/or regarding the individuals who access and use the Gaikai Service and the Licensed Content by means of the Associate Sites , and may allow Gaikai ( as a Provider ) to collect and use certain Usage Data and other information regarding such individuals , their respective computer system configurations and performance characteristics , and their use of the Gaikai Service and the Licensed Content .","Such information may include information that is not personally identifiable ( e.g. , computer CPU , graphics card , stability of Internet connectivity , latency , etc . ) , and may also include personally identifiable information regarding such individuals ( e.g. , email addresses , etc . )","and/or information that some jurisdictions consider to be personally identifiable information , such as an IP address .",Approved,{},,3PEIJLRY6UE2U0SSI6NDCEH99JYWXU,246,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:38 PDT 2017,$0.05,,,42485,42493,42492,42486,604800,7,3,4,5,1,3,Mon Apr 24 14:34:18 PDT 2017,42484,"vague, ambiguous, privacy policy","may, certain, other","may, personally identifiable","some, personally identifiable information",100% (4/4),100% (786/786),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A82OSQB7SGDD6,"""lists is not vague",Sat Apr 22 20:24:15 PDT 2017,432000,Mon Apr 24 17:07:07 PDT 2017,37Y5RYYI0PQ60ZDP8Z8AR5I4NPKXS8,,Tue Apr 25 16:39:43 PDT 2017,"sometimes, third parties",,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon May 01 17:09:32 PDT 2017,"Remember that third parties are sometimes able to illegally intercept your unencrypted messages , including online greetings .","Anytime you visit a chat room or post a message to an on-line bulletin board , your e-mail address can be accessed by advertisers looking to compile lists for unsolicited commercial e-mail ( also known as spam ) .","( ii ) Associate may disclose and/or share with Gaikai ( as a Provider ) certain data and other information regarding visitors ' usage of the Associate Site ( collective , Usage Data ) , and/or regarding the individuals who access and use the Gaikai Service and the Licensed Content by means of the Associate Sites , and may allow Gaikai ( as a Provider ) to collect and use certain Usage Data and other information regarding such individuals , their respective computer system configurations and performance characteristics , and their use of the Gaikai Service and the Licensed Content .","Such information may include information that is not personally identifiable ( e.g. , computer CPU , graphics card , stability of Internet connectivity , latency , etc . ) , and may also include personally identifiable information regarding such individuals ( e.g. , email addresses , etc . )","and/or information that some jurisdictions consider to be personally identifiable information , such as an IP address .",Rejected,lists,,3TR2532VIQF3518XAKV8NBAHAKY6JP,145,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:38 PDT 2017,$0.05,,,42485,42493,42492,42486,604800,7,2,2,2,2,2,Mon Apr 24 17:09:32 PDT 2017,42484,"vague, ambiguous, privacy policy","may, certain, such individuals","such information, may",some,0% (0/0),47% (9/19),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3D5P0KDY72560,,Sat Apr 22 20:24:15 PDT 2017,432000,Fri Apr 28 11:43:22 PDT 2017,37Y5RYYI0PQ60ZDP8Z8AR5I4NPKXS8,,,sometimes,Mon May 01 20:54:32 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Fri May 05 11:46:19 PDT 2017,"Remember that third parties are sometimes able to illegally intercept your unencrypted messages , including online greetings .","Anytime you visit a chat room or post a message to an on-line bulletin board , your e-mail address can be accessed by advertisers looking to compile lists for unsolicited commercial e-mail ( also known as spam ) .","( ii ) Associate may disclose and/or share with Gaikai ( as a Provider ) certain data and other information regarding visitors ' usage of the Associate Site ( collective , Usage Data ) , and/or regarding the individuals who access and use the Gaikai Service and the Licensed Content by means of the Associate Sites , and may allow Gaikai ( as a Provider ) to collect and use certain Usage Data and other information regarding such individuals , their respective computer system configurations and performance characteristics , and their use of the Gaikai Service and the Licensed Content .","Such information may include information that is not personally identifiable ( e.g. , computer CPU , graphics card , stability of Internet connectivity , latency , etc . ) , and may also include personally identifiable information regarding such individuals ( e.g. , email addresses , etc . )","and/or information that some jurisdictions consider to be personally identifiable information , such as an IP address .",Approved,{},,3X66WABAJX3UHGVEJCC7JV6H8BXG3R,177,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:38 PDT 2017,$0.05,,,42485,42493,42492,42486,604800,7,1,3,2,1,2,Fri Apr 28 11:46:19 PDT 2017,42484,"vague, ambiguous, privacy policy","certain data, other information",etc,{},0% (0/0),67% (2/3),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3VN4LK08FP9ZV,,Sat Apr 22 20:24:15 PDT 2017,432000,Tue Apr 25 00:00:53 PDT 2017,37Y5RYYI0PQ60ZDP8Z8AR5I4NPKXS8,,,SOMETIMES,Tue Apr 25 16:39:41 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/4),Tue May 02 00:04:34 PDT 2017,"Remember that third parties are sometimes able to illegally intercept your unencrypted messages , including online greetings .","Anytime you visit a chat room or post a message to an on-line bulletin board , your e-mail address can be accessed by advertisers looking to compile lists for unsolicited commercial e-mail ( also known as spam ) .","( ii ) Associate may disclose and/or share with Gaikai ( as a Provider ) certain data and other information regarding visitors ' usage of the Associate Site ( collective , Usage Data ) , and/or regarding the individuals who access and use the Gaikai Service and the Licensed Content by means of the Associate Sites , and may allow Gaikai ( as a Provider ) to collect and use certain Usage Data and other information regarding such individuals , their respective computer system configurations and performance characteristics , and their use of the Gaikai Service and the Licensed Content .","Such information may include information that is not personally identifiable ( e.g. , computer CPU , graphics card , stability of Internet connectivity , latency , etc . ) , and may also include personally identifiable information regarding such individuals ( e.g. , email addresses , etc . )","and/or information that some jurisdictions consider to be personally identifiable information , such as an IP address .",Approved,{},,3Y9N9SS8LZWR5WLNHMBZDA3KV9MD3Z,221,406,370L63GT3D60H5L6G0NFZL7USOZ18V,406,406,406,Tue May 02 16:39:38 PDT 2017,$0.05,,,42485,42493,42492,42486,604800,7,4,3,4,1,4,Tue Apr 25 00:04:34 PDT 2017,42484,"vague, ambiguous, privacy policy","CERTAIN DATA, OTHER INFORMATION",SUCH INFORMATION,"SOME, CONSIDER",0% (0/0),50% (4/8),406
BatchId:2776926;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Sat Apr 22 20:24:15 PDT 2017,432000,Tue Apr 25 08:33:50 PDT 2017,3EPG8DX9LKB0LODNACLL4HM97645PR,,,may,Tue Apr 25 16:39:26 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Tue May 02 08:35:00 PDT 2017,"Protected health information is information about you , including demographic information , that may identify you and that relates to your past , present or future physical or mental health or condition and related health care services .",We may change the terms of our notice at any time .,Make sure you verify the identity of anyone asking for personal information .,THIS NOTICE DESCRIBES HOW MEDICAL INFORMATION ABOUT YOU MAY BE USED AND DISCLOSED AND HOW YOU CAN GET ACCESS TO THIS INFORMATION .,"This Notice of Privacy Practices describes how we may use and disclose your protected health information to carry out treatment , payment or health care operations and for other purposes that are permitted or required by law .",Approved,may,,308XBLVESJPQ9185EGLP0II0Y49RBX,70,406,370L63GT3D60H5L6G0NFZL7USOZ18V,421,421,421,Mon May 08 20:54:18 PDT 2017,$0.05,,,44189,44195,44193,44191,604800,9,3,2,2,2,2,Tue Apr 25 08:35:00 PDT 2017,42496,"vague, ambiguous, privacy policy",personal information,may,"may, other",100% (4/4),100% (786/786),421
